Date,Block,Primary Type,Description,Location Description,Ward,Community Area,Year,Location
05/08/2016 11:30:00 PM,016XX N WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1.0,24.0,2016,"(41.911678925, -87.687256338)"
05/08/2016 08:00:00 PM,122XX S EMERALD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34.0,53.0,2016,"(41.671564006, -87.640499084)"
05/08/2016 08:00:00 PM,059XX S INDIANA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20.0,40.0,2016,"(41.786893119, -87.620642601)"
05/08/2016 09:30:00 PM,059XX W WARWICK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38.0,15.0,2016,"(41.948518155, -87.775325845)"
05/08/2016 07:00:00 PM,034XX N KILPATRICK AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30.0,15.0,2016,"(41.943580734, -87.743908256)"
05/08/2016 10:00:00 PM,063XX S ROCKWELL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15.0,66.0,2016,"(41.778509628, -87.688510421)"
05/08/2016 09:00:00 PM,027XX S CROWELL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11.0,60.0,2016,"(41.844382844, -87.657406368)"
05/08/2016 09:30:00 PM,027XX W ARMITAGE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,1.0,22.0,2016,"(41.917498227, -87.696372212)"
05/08/2016 04:30:00 AM,055XX S ADA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT/LAND,16.0,67.0,2016,"(41.793205771, -87.658490731)"
03/16/2016 06:40:00 AM,070XX S CRANDON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5.0,43.0,2016,"(41.76683499, -87.569795264)"
05/01/2016 09:00:00 PM,056XX S UNION AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3.0,68.0,2016,"(41.791863052, -87.642663168)"
05/08/2016 12:01:00 AM,071XX S EAST END AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,5.0,43.0,2016,"(41.765318105, -87.583654287)"
05/08/2016 07:00:00 AM,013XX N CLEVELAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,8.0,2016,"(41.907070078, -87.640893772)"
05/08/2016 06:00:00 PM,096XX S AVENUE L,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,10.0,52.0,2016,"(41.720699477, -87.536499312)"
05/02/2016 05:00:00 PM,036XX W SHAKESPEARE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,22.0,2016,"(41.920015116, -87.718092171)"
05/06/2016 12:01:00 AM,004XX W ARLINGTON PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,43.0,7.0,2016,"(41.927309735, -87.63969377)"
05/09/2016 08:00:00 AM,046XX W GRACE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38.0,15.0,2016,"(41.949828443, -87.74320371)"
05/09/2016 09:20:00 AM,006XX N LECLAIRE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,25.0,2016,"(41.891947885, -87.753043601)"
05/09/2016 12:00:00 PM,006XX E 87TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6.0,44.0,2016,"(41.735892351, -87.63935383)"
05/09/2016 10:50:00 AM,050XX S EVANS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4.0,38.0,2016,"(41.802916848, -87.607906938)"
05/09/2016 01:24:00 PM,014XX N WASHTENAW AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,26.0,24.0,2016,"(41.907443813, -87.694477372)"
05/09/2016 08:30:00 AM,013XX N CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,37.0,25.0,2016,"(41.904398444, -87.746013692)"
05/09/2016 02:00:00 AM,014XX N KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,23.0,2016,"(41.907754, -87.706946416)"
05/09/2016 03:30:00 PM,041XX W 31ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22.0,30.0,2016,"(41.836837261, -87.728489214)"
05/09/2016 03:00:00 AM,073XX S WOLCOTT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17.0,67.0,2016,"(41.760530836, -87.670987213)"
05/09/2016 04:00:00 PM,090XX S DAUPHIN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8.0,44.0,2016,"(41.729973529, -87.602716366)"
05/09/2016 04:00:00 PM,090XX S DAUPHIN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8.0,44.0,2016,"(41.729973529, -87.602716366)"
05/09/2016 09:45:00 PM,077XX S ESSEX AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,7.0,43.0,2016,"(41.754492728, -87.563861476)"
05/09/2016 09:30:00 PM,029XX N WASHTENAW AVE,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,1.0,21.0,2016,"(41.934901407, -87.695258214)"
05/09/2016 07:00:00 PM,007XX N WILLARD CT,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,24.0,2016,"(41.894927231, -87.658475083)"
05/09/2016 09:00:00 PM,037XX W 71ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13.0,65.0,2016,"(41.764200183, -87.715353049)"
05/09/2016 09:30:00 AM,047XX W MAYPOLE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,25.0,2016,"(41.884473865, -87.74360353)"
05/09/2016 08:00:00 PM,118XX S PARNELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,34.0,53.0,2016,"(41.67885269, -87.635914684)"
05/09/2016 11:00:00 PM,066XX N SEELEY AVE,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,50.0,2.0,2016,"(42.002040505, -87.68147187)"
05/09/2016 06:00:00 PM,068XX S UNION AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6.0,68.0,2016,"(41.770191176, -87.6417153)"
05/09/2016 11:00:00 AM,011XX N MENARD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,29.0,25.0,2016,"(41.900780491, -87.770463154)"
05/10/2016 01:40:00 AM,001XX W 127TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,9.0,53.0,2016,"(41.663403306, -87.625793875)"
05/10/2016 06:40:00 AM,070XX S SANGAMON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17.0,68.0,2016,"(41.76651359, -87.648088962)"
05/10/2016 11:07:00 AM,005XX W 110TH ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,34.0,49.0,2016,"(41.694240961, -87.636949443)"
05/10/2016 12:00:00 PM,076XX S LAFAYETTE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6.0,69.0,2016,"(41.756161959, -87.626326287)"
05/10/2016 09:00:00 PM,071XX W GRAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),36.0,18.0,2016,"(41.923569077, -87.803429763)"
05/10/2016 10:00:00 PM,035XX W 78TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),18.0,70.0,2016,"(41.75149917, -87.710710707)"
05/10/2016 11:40:00 PM,051XX N BROADWAY,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,46.0,3.0,2016,"(41.975837637, -87.659853835)"
05/10/2016 11:00:00 PM,076XX S ST LAWRENCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6.0,69.0,2016,"(41.755858468, -87.610192647)"
05/10/2016 06:00:00 PM,079XX S RIDGELAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8.0,46.0,2016,"(41.750988117, -87.581666198)"
05/10/2016 09:00:00 PM,064XX S SAYRE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,23.0,64.0,2016,"(41.774377398, -87.795842698)"
05/10/2016 07:30:00 PM,021XX N SHEFFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),43.0,7.0,2016,"(41.920729074, -87.653455926)"
05/10/2016 10:00:00 PM,024XX N SPAULDING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35.0,22.0,2016,"(41.925225376, -87.710773596)"
05/10/2016 11:00:00 PM,061XX S WASHTENAW AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,15.0,66.0,2016,"(41.782286241, -87.691042805)"
05/10/2016 04:00:00 PM,048XX N SPAULDING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,39.0,14.0,2016,"(41.969125495, -87.710938352)"
05/10/2016 07:30:00 PM,050XX S MAPLEWOOD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14.0,63.0,2016,"(41.802088041, -87.687929319)"
05/10/2016 10:00:00 PM,023XX W WASHINGTON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,2.0,28.0,2016,"(41.883011351, -87.685084811)"
05/10/2016 08:30:00 AM,020XX W 80TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18.0,71.0,2016,"(41.74840537, -87.674131477)"
05/10/2016 07:00:00 PM,065XX S MINERVA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20.0,42.0,2016,"(41.776062536, -87.597317532)"
05/10/2016 06:00:00 PM,039XX N ALBANY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33.0,16.0,2016,"(41.952875089, -87.705541634)"
05/10/2016 11:00:00 PM,034XX N MILWAUKEE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30.0,16.0,2016,"(41.943259605, -87.730682304)"
05/10/2016 07:30:00 PM,005XX E 61ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20.0,42.0,2016,"(41.783955304, -87.611622315)"
05/10/2016 10:00:00 PM,028XX W MONTROSE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33.0,14.0,2016,"(41.961248936, -87.698782465)"
05/10/2016 12:30:00 PM,062XX S PRINCETON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,20.0,68.0,2016,"(41.7814263, -87.632655771)"
05/10/2016 03:00:00 PM,021XX W VAN BUREN ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,2.0,28.0,2016,"(41.876169233, -87.680116159)"
03/01/2016 09:00:00 AM,049XX S PULASKI RD,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),14.0,57.0,2016,
05/07/2016 05:00:00 AM,033XX N SPRINGFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,30.0,21.0,2016,"(41.941790688, -87.724815124)"
05/11/2016 05:30:00 AM,037XX W 78TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18.0,70.0,2016,"(41.751331096, -87.715670731)"
05/11/2016 06:05:00 AM,077XX S SPAULDING AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,18.0,70.0,2016,"(41.752507646, -87.704903229)"
05/11/2016 07:15:00 AM,027XX W DEVON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50.0,2.0,2016,"(41.99757188, -87.698911026)"
05/11/2016 07:15:00 AM,099XX S HALSTED ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,34.0,73.0,2016,"(41.713753878, -87.642987258)"
05/11/2016 10:45:00 AM,059XX S NEWCASTLE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,23.0,64.0,2016,"(41.784628212, -87.792515776)"
05/11/2016 11:10:00 AM,072XX S MARSHFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17.0,67.0,2016,"(41.7624911, -87.664970497)"
05/11/2016 11:30:00 AM,037XX N ELSTON AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,35.0,16.0,2016,"(41.949009708, -87.712325108)"
05/11/2016 09:30:00 AM,008XX W 26TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11.0,60.0,2016,"(41.84512219, -87.647874707)"
05/11/2016 06:00:00 AM,039XX W CONGRESS PKWY,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24.0,26.0,2016,"(41.874376252, -87.723865145)"
05/11/2016 06:18:00 AM,041XX W 78TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13.0,70.0,2016,"(41.751729953, -87.724586953)"
05/11/2016 09:00:00 PM,056XX S KARLOV AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,13.0,62.0,2016,"(41.79011671, -87.725525678)"
05/11/2016 09:00:00 PM,097XX S DOBSON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,8.0,50.0,2016,"(41.717754966, -87.598276243)"
05/11/2016 06:00:00 PM,084XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6.0,44.0,2016,"(41.741373962, -87.624271705)"
05/11/2016 11:00:00 PM,115XX S HARVARD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),34.0,53.0,2016,"(41.68476586, -87.63126365)"
05/11/2016 09:00:00 PM,010XX N SPRINGFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,27.0,23.0,2016,"(41.899556937, -87.723769018)"
05/11/2016 09:30:00 AM,020XX S KARLOV AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,24.0,29.0,2016,"(41.853658552, -87.727247936)"
05/11/2016 10:30:00 PM,075XX S CARPENTER ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,17.0,71.0,2016,"(41.757066983, -87.65027122)"
05/11/2016 09:00:00 PM,065XX S MAY ST,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),17.0,68.0,2016,"(41.775273424, -87.653175929)"
05/11/2016 04:30:00 PM,033XX E 136TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,10.0,55.0,2016,"(41.6482009, -87.542618224)"
05/11/2016 10:00:00 PM,028XX W ARTHUR AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50.0,2.0,2016,"(41.999355706, -87.701417062)"
05/11/2016 05:30:00 PM,017XX N LOREL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,25.0,2016,"(41.912097986, -87.759426438)"
05/11/2016 09:00:00 PM,037XX N CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),45.0,15.0,2016,"(41.949179185, -87.74717249)"
05/11/2016 07:00:00 PM,061XX N BROADWAY,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,48.0,77.0,2016,"(41.993343132, -87.660368247)"
05/07/2016 10:30:00 PM,015XX N TALMAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,24.0,2016,"(41.908979481, -87.693293809)"
12/11/2015 09:00:00 AM,030XX S DRAKE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,22.0,30.0,2015,"(41.838016406, -87.713395694)"
05/29/2015 05:00:00 PM,015XX W GRAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,24.0,2015,"(41.890995133, -87.666056556)"
05/11/2016 04:30:00 PM,047XX W 87TH ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,18.0,70.0,2016,"(41.734564195, -87.738722778)"
05/01/2016 09:00:00 AM,019XX W 21ST PL,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,25.0,31.0,2016,"(41.853119268, -87.674180554)"
05/12/2016 06:25:00 AM,023XX N SPRINGFIELD AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,30.0,22.0,2016,"(41.923478468, -87.724294664)"
05/12/2016 01:00:00 AM,046XX S SAWYER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14.0,58.0,2016,"(41.809470074, -87.705241811)"
05/12/2016 02:30:00 AM,011XX S WHIPPLE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,29.0,2016,"(41.867603546, -87.702040718)"
05/12/2016 01:00:00 AM,076XX S ST LAWRENCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,6.0,69.0,2016,"(41.7558777, -87.610196096)"
05/12/2016 06:30:00 AM,012XX W 90TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21.0,73.0,2016,"(41.730461317, -87.653579248)"
05/12/2016 06:00:00 AM,101XX S ST LAWRENCE AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",OTHER,9.0,49.0,2016,"(41.709749016, -87.608959036)"
05/12/2016 02:30:00 PM,008XX N LATROBE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),37.0,25.0,2016,"(41.89584193, -87.756850308)"
05/12/2016 09:45:00 PM,015XX E 72ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5.0,43.0,2016,"(41.764224405, -87.587222523)"
05/12/2016 08:00:00 PM,012XX N WOOD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1.0,24.0,2016,"(41.905060471, -87.672419593)"
05/12/2016 06:30:00 PM,062XX W 64TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13.0,64.0,2016,"(41.775021674, -87.777257529)"
05/12/2016 08:30:00 PM,027XX W ROOSEVELT RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,29.0,2016,"(41.86653034, -87.694066163)"
05/12/2016 02:45:00 PM,107XX S WENTWORTH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),34.0,49.0,2016,"(41.698558443, -87.628056102)"
05/12/2016 06:00:00 PM,054XX S CALIFORNIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14.0,63.0,2016,"(41.794799285, -87.69382966)"
05/12/2016 05:00:00 PM,039XX N WHIPPLE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,33.0,16.0,2016,"(41.95280802, -87.704318096)"
05/12/2016 10:00:00 AM,068XX S MERRILL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5.0,43.0,2016,"(41.771215385, -87.572767656)"
05/12/2016 10:00:00 PM,084XX S MARQUETTE AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,APARTMENT,7.0,46.0,2016,"(41.741823877, -87.558787613)"
05/08/2016 08:45:00 PM,062XX W NEWPORT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,36.0,17.0,2016,"(41.942952275, -87.782589785)"
05/13/2016 02:35:00 AM,089XX S SOUTH CHICAGO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,7.0,46.0,2016,"(41.7335097, -87.560576484)"
05/13/2016 07:45:00 AM,010XX N CICERO AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,37.0,25.0,2016,"(41.898914865, -87.745898649)"
05/13/2016 12:00:00 PM,055XX W FULTON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,25.0,2016,"(41.885734191, -87.763863697)"
05/13/2016 01:25:00 PM,0000X W 119TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,9.0,53.0,2016,"(41.678018294, -87.623345956)"
05/13/2016 12:30:00 PM,008XX N PULASKI RD,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,27.0,23.0,2016,"(41.895826124, -87.726096446)"
05/13/2016 02:30:00 AM,008XX W BELMONT AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44.0,6.0,2016,"(41.93997806, -87.649469376)"
05/13/2016 12:01:00 AM,041XX N KENNETH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,38.0,16.0,2016,"(41.956038084, -87.739378062)"
05/13/2016 04:45:00 PM,006XX W ROSCOE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,44.0,6.0,2016,"(41.943662482, -87.646533525)"
05/13/2016 07:51:00 PM,017XX N KIMBALL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,23.0,2016,"(41.912667672, -87.711766372)"
05/13/2016 07:20:00 PM,019XX N LARRABEE ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,43.0,7.0,2016,"(41.91736647, -87.643637348)"
05/13/2016 04:00:00 PM,0000X S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,42.0,32.0,2016,"(41.881487914, -87.627755618)"
05/13/2016 11:30:00 PM,015XX W DIVISION ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1.0,24.0,2016,"(41.903354381, -87.666864606)"
05/13/2016 12:00:00 PM,019XX W PERSHING RD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,11.0,59.0,2016,"(41.823253794, -87.674244818)"
05/13/2016 10:10:00 PM,012XX W NORTH SHORE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,49.0,1.0,2016,"(42.003533472, -87.661504433)"
05/13/2016 09:00:00 PM,020XX N STAVE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1.0,22.0,2016,"(41.918685019, -87.693149068)"
05/13/2016 02:30:00 PM,021XX W BARRY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32.0,5.0,2016,"(41.937713092, -87.681377619)"
05/13/2016 10:00:00 PM,017XX E 55TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,5.0,41.0,2016,"(41.795249468, -87.581886355)"
05/13/2016 06:00:00 AM,029XX W WARREN BLVD,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",CONSTRUCTION SITE,2.0,27.0,2016,"(41.88195741, -87.699809966)"
05/13/2016 06:00:00 PM,025XX N KIMBALL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,35.0,22.0,2016,"(41.927856559, -87.712195898)"
05/13/2016 09:00:00 PM,053XX S KEDZIE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),14.0,63.0,2016,"(41.7960115, -87.703627606)"
05/13/2016 11:00:00 PM,013XX N ROCKWELL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,24.0,2016,"(41.905481693, -87.69201729)"
05/13/2016 09:00:00 PM,054XX S ALBANY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,14.0,63.0,2016,"(41.794735521, -87.701150056)"
05/13/2016 05:00:00 PM,050XX W POTOMAC AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,37.0,25.0,2016,"(41.904109311, -87.751750632)"
05/13/2016 02:00:00 PM,021XX E 97TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,7.0,51.0,2016,"(41.718848909, -87.572814033)"
05/13/2016 07:00:00 PM,024XX W GRAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,26.0,24.0,2016,"(41.890417575, -87.686945438)"
05/13/2016 05:00:00 PM,020XX W FULLERTON AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),32.0,22.0,2016,"(41.925022229, -87.67820699)"
05/13/2016 06:00:00 PM,039XX S WELLS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3.0,37.0,2016,"(41.823182522, -87.632534564)"
02/23/2016 12:00:00 AM,005XX W OHARE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER COMMERCIAL TRANSPORTATION,41.0,76.0,2016,
01/01/2016 09:00:00 AM,022XX N KOSTNER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,31.0,20.0,2016,
05/14/2016 12:00:00 AM,107XX S CHAMPLAIN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,9.0,50.0,2016,"(41.699348787, -87.607340079)"
05/14/2016 04:00:00 AM,023XX W MONTANA ST,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,1.0,22.0,2016,"(41.925681423, -87.686538151)"
05/14/2016 01:30:00 PM,015XX W 57TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,16.0,67.0,2016,"(41.790412468, -87.662773711)"
05/14/2016 01:30:00 PM,120XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,9.0,53.0,2016,"(41.676005238, -87.620450694)"
05/14/2016 02:50:00 PM,033XX W CERMAK RD,MOTOR VEHICLE THEFT,AUTOMOBILE,COMMERCIAL / BUSINESS OFFICE,24.0,30.0,2016,"(41.851715746, -87.709336028)"
05/14/2016 03:30:00 PM,021XX W MOFFAT ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32.0,22.0,2016,"(41.915414815, -87.680638319)"
05/14/2016 08:15:00 PM,005XX E 40TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,3.0,38.0,2016,"(41.821192368, -87.613801775)"
05/14/2016 09:28:00 PM,040XX W 77TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,13.0,70.0,2016,"(41.752689332, -87.723339178)"
05/14/2016 07:30:00 PM,021XX W PIERCE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,32.0,24.0,2016,"(41.909309735, -87.680785011)"
05/14/2016 07:15:00 PM,063XX N ROCKWELL ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50.0,2.0,2016,"(41.996659578, -87.69472995)"
05/14/2016 08:00:00 PM,046XX S ALBANY AVE,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,14.0,58.0,2016,"(41.808988866, -87.70156381)"
05/14/2016 08:30:00 PM,062XX N RICHMOND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,50.0,2.0,2016,"(41.994563055, -87.703178733)"
05/14/2016 09:00:00 PM,095XX S PARNELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,21.0,73.0,2016,"(41.720697319, -87.63712541)"
05/14/2016 09:30:00 PM,014XX W FOSTER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,48.0,77.0,2016,"(41.976230096, -87.66596924)"
05/14/2016 12:00:00 PM,011XX W ROSCOE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,44.0,6.0,2016,"(41.943518542, -87.657422572)"
05/14/2016 03:30:00 PM,024XX S TRUMBULL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,22.0,30.0,2016,"(41.847442152, -87.711216343)"
05/14/2016 07:00:00 PM,002XX E RANDOLPH ST,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE NO VIN",PARK PROPERTY,42.0,32.0,2016,"(41.884276844, -87.622098929)"
05/14/2016 10:00:00 PM,035XX W FULTON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,28.0,27.0,2016,"(41.886305312, -87.714592688)"
